participant,item,theta,beta,eta,p_excl,p_inc,p_id,y,match_y_maxprob,theta_estimate,Est.Error.x,theta_lower,theta_upper,beta_estimate,Est.Error.y,beta_lower,beta_upper,n_participants,n_items,threshold_1,threshold_2,theta_covered,beta_covered,corr_theta,corr_beta,run_time
10,42,-0.028939025788253737,0.480287037214946,0.45134801142669223,0.6363247037087962,0.2749509095213388,0.08872438676986494,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,0.6327501568006894,0.18971631120827998,0.26525528758321876,0.9984036475164961,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,43,-0.028939025788253737,0.29290305087496005,0.2639640250867063,0.704033156177406,0.2337020651182783,0.06226477870431568,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,0.5403902130478547,0.18837384314109046,0.17052129369944902,0.9071676991708953,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,44,-0.028939025788253737,-0.8967741200194672,-0.9257131458077209,0.9578004840674259,0.038991379230402856,0.003208136702171238,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,-0.9693084670477427,0.2652956729829208,-1.4927682800850912,-0.4669998223093474,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,45,-0.028939025788253737,-0.6382407330317466,-0.6671797588200002,0.9288364191713967,0.06435448216559458,0.006809098663008717,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,-0.19924090937352454,0.20655424776721237,-0.6111442160755705,0.202182180129993,100,50,0.8,1.8,1,0,0.971208274187214,0.9862295077726466,249.36347699165344
10,46,-0.028939025788253737,0.7394675957740247,0.710528569985771,0.5356463709760668,0.32638060550967574,0.13797302351425744,inc,FALSE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,0.8463105744474041,0.1830653364359732,0.4893756547493678,1.1973956985382417,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,47,-0.028939025788253737,-1.2701869176387133,-1.299125943426967,0.9820970999868346,0.016932437543706103,9.7046246945931e-4,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,-1.2276750232774933,0.28055349876294366,-1.7743287133917656,-0.6816265774528195,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,48,-0.028939025788253737,0.5527143942087444,0.5237753684204907,0.6088122301703384,0.29024970792385585,0.10093806190580579,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,0.6533936511948104,0.18961110337416928,0.2793328833331078,1.024417262188416,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,49,-0.028939025788253737,-1.5376711750034406,-1.5666102007916944,0.9910240855280756,0.00859542362074528,3.8049085117908277e-4,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,-1.6188100585437961,0.32225593316203544,-2.2868981456439643,-1.0133905697531678,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
10,50,-0.028939025788253737,-1.3582367399205775,-1.3871757657088313,0.9856351523456156,0.013646500461541367,7.183471928430274e-4,excl,TRUE,-0.1942375024022012,0.24460988076825302,-0.6939852234515169,0.27091131035981564,-0.7680640458087067,0.24404235488958623,-1.2608108070390838,-0.2865649786682306,100,50,0.8,1.8,1,0,0.971208274187214,0.9862295077726466,249.36347699165344
11,1,0.7074547648441162,-0.6400580659572804,0.06739669888683575,0.7680997914359193,0.19031710750128383,0.041583101062796834,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.5659989407107912,0.22733746565495191,-1.0060103926331778,-0.12749554985484993,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,2,0.7074547648441162,0.6695484931947989,1.377003258038915,0.28196862730851596,0.3818825536254105,0.3361488190660735,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.7828710592480888,0.18502026767218216,0.4114756239440502,1.1460734383580657,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,3,0.7074547648441162,0.21329283585972414,0.9207476007038403,0.45194547744380165,0.3584223030771908,0.18963221947900755,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.5632584458013817,0.1843601395595238,0.18880480004149824,0.9263104206934663,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,4,0.7074547648441162,1.3358575948397338,2.04331235968385,0.10687637570760292,0.2970053394959006,0.5961182847964965,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,1.3380713428333053,0.18233747388872665,0.9786006638257105,1.6884597280140614,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,5,0.7074547648441162,0.9674514733682099,1.674906238212326,0.19081246226186846,0.3589628767998527,0.45022466093827884,id,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,1.1071589079894981,0.17974305299202842,0.7533647557302441,1.4623739938316285,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,6,0.7074547648441162,0.3503377824277707,1.057792547271887,0.3982835082776753,0.3727356648173252,0.22898082690499955,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.564596787127955,0.18737338824054042,0.20265185207192724,0.9308998702594224,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,7,0.7074547648441162,2.0648020955228157,2.772256860366932,0.024290145808069805,0.14117124394099168,0.8345386102509385,id,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,2.201002805917823,0.18538606377660988,1.8458645138819603,2.5622750995000727,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,8,0.7074547648441162,0.8343510523569465,1.5418058172010627,0.22910249776971672,0.37276897862132996,0.39812852360895334,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.9597599820113106,0.18262948128238676,0.6147024535504095,1.3145853124061144,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,9,0.7074547648441162,-0.03849215418380041,0.6689626106603158,0.5521271350089315,0.31885318760212056,0.12901967738894793,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.28613489517550017,0.19497101334129233,-0.09921409557634951,0.6597803703702853,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,10,0.7074547648441162,-0.056275067141318184,0.651179697702798,0.5591522849409234,0.3155326720663668,0.1253150429927098,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.1118140117343248,0.2002697862634232,-0.2789823590871109,0.5036078042645454,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,11,0.7074547648441162,0.96953942286197,1.6769941877060863,0.19024489753634932,0.35870385477489397,0.4510512476887567,id,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,1.1583650407017785,0.17786464529020524,0.8232371579382793,1.506088774432014,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,12,0.7074547648441162,0.7470963365154419,1.454551101359558,0.25637840789242905,0.3787431314795213,0.36487846062804963,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.928200139047987,0.18407902407077653,0.5665433417187993,1.2777712947741562,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,13,0.7074547648441162,-0.0857557412442381,0.621699023599878,0.5707566939777325,0.309904986678315,0.11933831934395245,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.03619280815254816,0.20571259514465887,-0.3724143488852123,0.4370760168255187,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,14,0.7074547648441162,0.11231049486747566,0.8197652597115919,0.492115315600291,0.3443995545390207,0.1634851298606883,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.13949784696921783,0.19989885224320358,-0.24376935552543358,0.5283714106579315,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,15,0.7074547648441162,-0.7076680801663761,-2.1331532225987715e-4,0.7882063917905846,0.17588012714198364,0.03591348106743175,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.42641002546137924,0.21927904277514082,-0.8491974616124868,-0.002947423721761333,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,16,0.7074547648441162,-0.7045683399144089,0.002886424929707254,0.7873074634962164,0.1765337409845379,0.03615879551924572,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.5593551617589457,0.23626100194568553,-1.0376042238634242,-0.10213987547236636,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,17,0.7074547648441162,-0.7149964993543882,-0.007541734510272069,0.7903227800126069,0.1743382931893136,0.035338926798079484,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.4064033821653054,0.2217715250567575,-0.8506743367537494,0.02820468150303119,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,18,0.7074547648441162,-0.32644284523660827,0.3810119196075079,0.6623875781987549,0.2596611762228105,0.07795124557843458,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.29817088029019284,0.21798070707326583,-0.7387106506126297,0.11160143715489015,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,19,0.7074547648441162,-0.26593667556528056,0.4415180892788356,0.6400086486183307,0.27283594204037975,0.08715540934128951,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.038391154164342606,0.19932699900761805,-0.3563007525681932,0.42786486893843256,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,20,0.7074547648441162,-0.17687948137386755,0.5305752834702486,0.6061985659525799,0.29165662134531045,0.10214481270210962,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.04187296427462285,0.19273594391679427,-0.338356069596117,0.4112093648831616,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,21,0.7074547648441162,-1.393227391527011,-0.6857726266828948,0.9313303635571409,0.06220610997163889,0.006463526471220171,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.3720652834262927,0.30304752719715516,-1.999368417305805,-0.8069075944566134,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,22,0.7074547648441162,0.29320501675482896,1.000659781598945,0.42048230482752635,0.367471112995736,0.21204658217673766,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.4809013650832801,0.18796533798637716,0.11300812584635704,0.8487286181456465,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,23,0.7074547648441162,-1.7813639269947876,-1.0739091621506716,0.9695285267891185,0.028444345454958442,0.002027127755923064,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.5137559300316028,0.31554778400146277,-2.1520404818238568,-0.9391706177851961,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,24,0.7074547648441162,1.0146802406854778,1.7221350055295939,0.1782290798446878,0.3528031975533241,0.46896772260198805,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.9686886725992598,0.18322998708965688,0.6179675042449431,1.3236010868941521,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,25,0.7074547648441162,-1.2054978916503767,-0.4980431268062605,0.9028637421128555,0.0863565905474386,0.010779667339705923,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.8561329933872459,0.24402544128050427,-1.359790440168037,-0.4026141779100167,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,26,0.7074547648441162,0.4928891015920873,1.2003438664362034,0.34445163136022194,0.38118065431394277,0.2743677143258353,excl,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.7434909531131373,0.18744200291658208,0.37869759586164553,1.112970254159837,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,27,0.7074547648441162,-0.4278610777576182,0.27959368708649796,0.6986097944998844,0.2371857610807604,0.06420444441935524,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.14233042384661185,0.20574845253286642,-0.5519805394244095,0.2678777882979991,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,28,0.7074547648441162,0.14136735673246487,0.848822121576581,0.4805305263627301,0.34871243057453427,0.17075704306273565,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.08704643374388477,0.20500710847682752,-0.3194686570784547,0.4893889549304194,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,29,0.7074547648441162,-1.2320045507707456,-0.5245497859266294,0.9073397400053486,0.08261223675031226,0.010048023244339177,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.6848173046390367,0.23323485234936703,-1.156727930715916,-0.25232911204111436,100,50,0.8,1.8,1,0,0.971208274187214,0.9862295077726466,249.36347699165344
11,30,0.7074547648441162,-0.9287921897950991,-0.22133742495098296,0.8464526994992485,0.1319248767419391,0.021622423758812404,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.6695871063638333,0.23424240485536146,-1.127008187541139,-0.21818668550479509,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,31,0.7074547648441162,-0.5291191319064572,0.17833563293765897,0.7329187066349496,0.21464367718134703,0.05243761618370335,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.5813260889073839,0.2247136346515505,-1.0155258562703768,-0.14073459968742655,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,32,0.7074547648441162,-0.22311743842380777,0.4843373264203084,0.6238707193641654,0.28198563679829436,0.09414364383754026,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.17468048672902345,0.2074276982111975,-0.5821224745368905,0.2120568110051104,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,33,0.7074547648441162,1.0454133606851328,1.752868125529249,0.1703284458537023,0.3484674924442933,0.48120406170200436,id,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,1.1944960192620033,0.18369402719689545,0.8389773468713907,1.5542046931072722,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,34,0.7074547648441162,0.16936579939112673,0.8768205642352429,0.46938314559236116,0.3526600025962614,0.17795685181137744,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.23462592005635344,0.1920235745698149,-0.1642820020656847,0.6044914735429281,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,35,0.7074547648441162,-1.5256626069599146,-0.8182078421157984,0.9471910933083383,0.04838925930192073,0.004419647389740988,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.5853176452541689,0.32970129027582784,-2.2472368986884956,-0.9689835647483811,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,36,0.7074547648441162,-2.109841410338631,-1.4023866454945146,0.9861809957995371,0.013137534557830288,6.814696426326039e-4,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.8064917381051402,0.3675644672457378,-2.5885009518628714,-1.1312137492992356,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,37,0.7074547648441162,1.21499911329718,1.922453878141296,0.13083475366658065,0.320435031800318,0.5487302145331013,excl,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,1.1868727066974532,0.18192579917681223,0.8286135129218133,1.5477213981436646,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,38,0.7074547648441162,-1.6458629355655892,-0.938408170721473,0.9589305409983954,0.03798258904283991,0.0030868699587647264,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.517322308348081,0.32239190294940817,-2.1771607508325594,-0.9144186464967207,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,39,0.7074547648441162,-0.2962908263935709,0.4111639384505453,0.6513012886771647,0.26625740794462394,0.08244130337821132,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.005877816836568174,0.2022764231861525,-0.38807442345593973,0.38954546190310724,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,40,0.7074547648441162,-0.7522861617762424,-0.04483139693212623,0.8008975089916821,0.16657145667698114,0.03253103433133675,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.6159133967252987,0.22741040216159297,-1.0854134297897908,-0.1699490846371004,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,41,0.7074547648441162,-0.28021248724865955,0.42724227759545663,0.6453356143747881,0.2697505466665888,0.08491383895862303,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.030385043229196627,0.19967247041304126,-0.3662995709202668,0.43236534193833354,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,42,0.7074547648441162,0.480287037214946,1.1877418020590622,0.3491035588119681,0.380712970165593,0.2701834710224389,inc,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.6327501568006894,0.18971631120827998,0.26525528758321876,0.9984036475164961,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,43,0.7074547648441162,0.29290305087496005,1.0003578157190762,0.4206003743476301,0.3674405560425824,0.2119590696097875,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.5403902130478547,0.18837384314109046,0.17052129369944902,0.9071676991708953,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,44,0.7074547648441162,-0.8967741200194672,-0.18931935517535103,0.8387465414177322,0.13792047626441428,0.023332982317853523,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.9693084670477427,0.2652956729829208,-1.4927682800850912,-0.4669998223093474,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,45,0.7074547648441162,-0.6382407330317466,0.06921403181236963,0.7675450521970714,0.19070997506900644,0.04174497273392219,inc,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.19924090937352454,0.20655424776721237,-0.6111442160755705,0.202182180129993,100,50,0.8,1.8,1,0,0.971208274187214,0.9862295077726466,249.36347699165344
11,46,0.7074547648441162,0.7394675957740247,1.446922360618141,0.2588410965748723,0.3791437854822425,0.3620151179428852,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.8463105744474041,0.1830653364359732,0.4893756547493678,1.1973956985382417,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,47,0.7074547648441162,-1.2701869176387133,-0.5627321527945971,0.9135165296696268,0.07741308261376156,0.009070387716611616,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.2276750232774933,0.28055349876294366,-1.7743287133917656,-0.6816265774528195,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,48,0.7074547648441162,0.5527143942087444,1.2601691590528605,0.32269740307086464,0.38264574896304054,0.2946568479660948,id,FALSE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,0.6533936511948104,0.18961110337416928,0.2793328833331078,1.024417262188416,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,49,0.7074547648441162,-1.5376711750034406,-0.8302164101593245,0.9484721165836647,0.047261356936755705,0.004266526479579591,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-1.6188100585437961,0.32225593316203544,-2.2868981456439643,-1.0133905697531678,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
11,50,0.7074547648441162,-1.3582367399205775,-0.6507819750764613,0.926579709817178,0.06629297691262404,0.007127313270197999,excl,TRUE,0.9261426725623293,0.20314275696040546,0.5321082683970365,1.3264591028619155,-0.7680640458087067,0.24404235488958623,-1.2608108070390838,-0.2865649786682306,100,50,0.8,1.8,1,0,0.971208274187214,0.9862295077726466,249.36347699165344
12,1,0.442265410066448,-0.6400580659572804,-0.19779265589083245,0.8408100439304541,0.1363203841251842,0.022869571944361677,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,-0.5659989407107912,0.22733746565495191,-1.0060103926331778,-0.12749554985484993,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,2,0.442265410066448,0.6695484931947989,1.1118139032612468,0.37759097860566615,0.37674122235377305,0.2456677990405608,inc,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.7828710592480888,0.18502026767218216,0.4114756239440502,1.1460734383580657,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,3,0.442265410066448,0.21329283585972414,0.6555582459261722,0.557424176247775,0.31635558352973847,0.12622024022248657,inc,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.5632584458013817,0.1843601395595238,0.18880480004149824,0.9263104206934663,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,4,0.442265410066448,1.3358575948397338,1.7781230049061818,0.16400674559276002,0.34472021658782454,0.49127303781941545,inc,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,1.3380713428333053,0.18233747388872665,0.9786006638257105,1.6884597280140614,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,5,0.442265410066448,0.9674514733682099,1.4097168834346578,0.2710246842421609,0.38081171254574725,0.34816360321209183,id,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,1.1071589079894981,0.17974305299202842,0.7533647557302441,1.4623739938316285,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,6,0.442265410066448,0.3503377824277707,0.7926031924942187,0.5029508723456266,0.34017706521124724,0.15687206244312613,id,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.564596787127955,0.18737338824054042,0.20265185207192724,0.9308998702594224,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,7,0.442265410066448,2.0648020955228157,2.5070675055892635,0.04390475297795573,0.19585751107795052,0.7602377359440937,id,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,2.201002805917823,0.18538606377660988,1.8458645138819603,2.5622750995000727,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,8,0.442265410066448,0.8343510523569465,1.2766164624233944,0.31681762927767476,0.3828286817380703,0.30035368898425496,excl,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.9597599820113106,0.18262948128238676,0.6147024535504095,1.3145853124061144,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,9,0.442265410066448,-0.03849215418380041,0.40377325588264756,0.6540311182640421,0.26464576895939607,0.08132311277656179,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.28613489517550017,0.19497101334129233,-0.09921409557634951,0.6597803703702853,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,10,0.442265410066448,-0.056275067141318184,0.3859903429251298,0.6605664827818839,0.26075398369339386,0.07867953352472223,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.1118140117343248,0.2002697862634232,-0.2789823590871109,0.5036078042645454,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,11,0.442265410066448,0.96953942286197,1.411804832928418,0.2703334458916812,0.38073074940281015,0.34893580470550867,inc,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,1.1583650407017785,0.17786464529020524,0.8232371579382793,1.506088774432014,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,12,0.442265410066448,0.7470963365154419,1.18936174658189,0.34850428277851186,0.3807761711787824,0.27071954604270576,excl,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.928200139047987,0.18407902407077653,0.5665433417187993,1.2777712947741562,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,13,0.442265410066448,-0.0857557412442381,0.3565096688222099,0.6712944443745339,0.25426435850266627,0.07444119712279984,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.03619280815254816,0.20571259514465887,-0.3724143488852123,0.4370760168255187,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,14,0.442265410066448,0.11231049486747566,0.5545759049339236,0.5969359628825189,0.29657608666994606,0.10648795044753501,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,0.13949784696921783,0.19989885224320358,-0.24376935552543358,0.5283714106579315,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,15,0.442265410066448,-0.7076680801663761,-0.2654026700999281,0.8566531254978988,0.12390441642657835,0.019442458075522806,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,-0.42641002546137924,0.21927904277514082,-0.8491974616124868,-0.002947423721761333,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,16,0.442265410066448,-0.7045683399144089,-0.26230292984796094,0.8559509076174903,0.124459640246807,0.019589452135702734,inc,FALSE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,-0.5593551617589457,0.23626100194568553,-1.0376042238634242,-0.10213987547236636,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
12,17,0.442265410066448,-0.7149964993543882,-0.27273108928794026,0.8583041064361341,0.12259723718944127,0.01909865637442465,excl,TRUE,0.5624918491923315,0.213341556086892,0.14784716956329172,0.9671480880926056,-0.4064033821653054,0.2217715250567575,-0.8506743367537494,0.02820468150303119,100,50,0.8,1.8,1,1,0.971208274187214,0.9862295077726466,249.36347699165344
