AnonId,PacketId,Mating,LPIP-01_LATVAL,LPIP-02_SUITAFIS,LPIP-03_EXEMVAL,LPIP-04_CONC,LPIP-05_INCCAT,LPIP-06_BORDERID,LPIP-07_BORDEREX,LPIP-08_EXBASIS,LPIP-09_DIFFCLTY,LPIP-10_LIMIT,LPIP-11_REPQUAL,LPIP-12_SUBPROC,LPIP-13_COMM
AET,LBBIP_975,N,A_OFVAL,B_NO,B_LIMVAL,B_INC,B_INC,,,,C_MOD,A_AREA,A_YES,A_YES,
AET,LBBIP_976,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,A_YES,A_YES,
AET,LBBIP_977,N,A_OFVAL,B_NO,B_LIMVAL,B_INC,B_INC,,,,D_DIFF,"A_AREA,B_FEATURES",A_YES,A_YES,
AET,LBBIP_983,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,
AEV,LBBIP_129,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,,B_SOMEHIGH,A_YES,
AEV,LBBIP_132,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,A_VEASY,,B_SOMEHIGH,C_NO,
AEV,LBBIP_141,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,B_SOMEHIGH,B_SOMEWHAT,
AEV,LBBIP_184,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,
AEV,LBBIP_276,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AEV,LBBIP_291,N,A_OFVAL,A_YES,B_LIMVAL,B_INC,C_INCSIM,,,,C_MOD,"B_FEATURES,C_QUAL",A_YES,A_YES,
AEV,LBBIP_325,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,B_SOMEHIGH,A_YES,
AEV,LBBIP_368,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,C_MOD,F_PROCINTER,C_SOMELOW,B_SOMEWHAT,
AEV,LBBIP_373,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AEV,LBBIP_407,N,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,
AEV,LBBIP_459,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,A_CLASS,C_MOD,"D_DISTORT,E_BGSUBINTER",A_YES,B_SOMEWHAT,
AEV,LBBIP_472,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,B_SOMEWHAT,
AEV,LBBIP_484,N,A_OFVAL,A_YES,A_OFVAL,C_ID,,B_BORDER,,,C_MOD,"B_FEATURES,D_DISTORT",C_SOMELOW,A_YES,
AEV,LBBIP_493,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,E_BGSUBINTER,A_YES,B_SOMEWHAT,
AEV,LBBIP_546,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,C_NO,
AEV,LBBIP_555,M,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,,A_YES,C_NO,
AEV,LBBIP_563,N,C_NOVAL,,,,,,,,,,C_SOMELOW,C_NO,
AEV,LBBIP_570,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,B_SOMEHIGH,B_SOMEWHAT,
AEV,LBBIP_579,M,A_OFVAL,B_NO,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,B_SOMEWHAT,
AEV,LBBIP_630,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,F_PROCINTER,C_SOMELOW,B_SOMEWHAT,
AEV,LBBIP_653,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,A_YES,B_SOMEWHAT,
AEV,LBBIP_661,N,C_NOVAL,,,,,,,,,,C_SOMELOW,C_NO,
AEV,LBBIP_668,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,A_CLASS,C_MOD,A_AREA,A_YES,B_SOMEWHAT,
AEV,LBBIP_671,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEV,LBBIP_678,N,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,D_DIFF,F_PROCINTER,C_SOMELOW,C_NO,
AEV,LBBIP_724,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AEV,LBBIP_734,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,B_SOMEHIGH,A_YES,
AEV,LBBIP_872,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,
AEV,LBBIP_914,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AEV,LBBIP_932,N,C_NOVAL,,,,,,,,,,C_SOMELOW,C_NO,
AEV,LBBIP_938,N,B_LIMVAL,B_NO,B_LIMVAL,A_EX,,,B_BORDER,A_CLASS,B_EASY,"A_AREA,B_FEATURES,C_QUAL",C_SOMELOW,B_SOMEWHAT,
AEV,LBBIP_950,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AEV,LBBIP_973,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,,A_YES,A_YES,
AEW,LBBIP_110,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,
AEW,LBBIP_114,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_123,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_128,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_129,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,,D_NOHIGH,A_YES,
AEW,LBBIP_132,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_141,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_184,N,A_OFVAL,A_YES,A_OFVAL,B_INC,C_INCSIM,,,,E_VDIFF,H_OTH,B_SOMEHIGH,A_YES,The latent is too light. This latent would have been put into Photoshop to bring out the ridge detail before it was put to the side and said a comparison could not be completed
AEW,LBBIP_195,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_199,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_222,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_226,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AEW,LBBIP_239,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_241,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_249,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_255,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,H_OTH,A_YES,A_YES,I would want to be able to mess with the lighting on the print to make the ridge detail pop more before put into AFIS
AEW,LBBIP_276,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,D_DISTORT,B_SOMEHIGH,A_YES,
AEW,LBBIP_291,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_302,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_320,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_325,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,B_SOMEHIGH,A_YES,
AEW,LBBIP_337,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,,B_SOMEHIGH,A_YES,
AEW,LBBIP_339,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,F_PROCINTER,A_YES,A_YES,
AEW,LBBIP_341,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,E_BGSUBINTER,A_YES,A_YES,
AEW,LBBIP_342,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_345,M,B_LIMVAL,B_NO,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_349,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,E_VDIFF,E_BGSUBINTER,B_SOMEHIGH,A_YES,
AEW,LBBIP_362,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,B_SOMEWHAT,
AEW,LBBIP_368,M,B_LIMVAL,B_NO,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,,A_YES,B_SOMEWHAT,
AEW,LBBIP_373,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_405,M,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_407,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_416,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AEW,LBBIP_424,M,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_456,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_458,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_459,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,"D_DISTORT,E_BGSUBINTER",C_SOMELOW,A_YES,
AEW,LBBIP_465,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_471,M,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,D_DISTORT,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_472,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,A_CLASS,D_DIFF,A_AREA,B_SOMEHIGH,A_YES,
AEW,LBBIP_474,N,B_LIMVAL,A_YES,B_LIMVAL,A_EX,,,B_BORDER,A_CLASS,C_MOD,"C_QUAL,D_DISTORT",A_YES,A_YES,
AEW,LBBIP_483,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AEW,LBBIP_484,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,
AEW,LBBIP_486,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,E_BGSUBINTER,A_YES,A_YES,
AEW,LBBIP_493,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,E_BGSUBINTER,A_YES,A_YES,
AEW,LBBIP_497,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,C_MOD,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_502,M,B_LIMVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_510,M,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,E_VDIFF,A_AREA,A_YES,B_SOMEWHAT,
AEW,LBBIP_528,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_546,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_555,M,B_LIMVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,E_BGSUBINTER,B_SOMEHIGH,C_NO,
AEW,LBBIP_562,N,B_LIMVAL,B_NO,B_LIMVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,"C_QUAL,D_DISTORT,E_BGSUBINTER",A_YES,B_SOMEWHAT,
AEW,LBBIP_563,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_570,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,
AEW,LBBIP_578,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,
AEW,LBBIP_579,M,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,
AEW,LBBIP_595,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,
AEW,LBBIP_598,N,B_LIMVAL,A_YES,B_LIMVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,"C_QUAL,E_BGSUBINTER",A_YES,B_SOMEWHAT,
AEW,LBBIP_600,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,A_YES,
AEW,LBBIP_612,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_630,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,D_DISTORT,A_YES,C_NO,
AEW,LBBIP_631,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,E_VDIFF,"C_QUAL,E_BGSUBINTER",A_YES,A_YES,
AEW,LBBIP_634,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_650,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,E_VDIFF,D_DISTORT,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_653,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_659,M,B_LIMVAL,B_NO,B_LIMVAL,B_INC,B_INC,,,,E_VDIFF,"A_AREA,C_QUAL,D_DISTORT",A_YES,A_YES,
AEW,LBBIP_661,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_662,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AEW,LBBIP_668,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,C_MOD,"A_AREA,B_FEATURES",A_YES,C_NO,
AEW,LBBIP_671,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_678,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_688,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,C_SOMELOW,A_YES,
AEW,LBBIP_699,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_724,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,B_BORDER,,,C_MOD,D_DISTORT,B_SOMEHIGH,B_SOMEWHAT,
AEW,LBBIP_734,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AEW,LBBIP_735,N,B_LIMVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"D_DISTORT,G_SUPERIMP",A_YES,A_YES,
AEW,LBBIP_737,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,
AEW,LBBIP_738,N,B_LIMVAL,A_YES,A_OFVAL,B_INC,A_INCDIFF,,,,D_DIFF,E_BGSUBINTER,B_SOMEHIGH,A_YES,
AEW,LBBIP_795,M,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AEW,LBBIP_815,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,E_VDIFF,"D_DISTORT,E_BGSUBINTER",A_YES,B_SOMEWHAT,
AEW,LBBIP_820,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AEW,LBBIP_828,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,E_VDIFF,E_BGSUBINTER,A_YES,A_YES,
AEW,LBBIP_844,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,D_DISTORT,A_YES,C_NO,
AEW,LBBIP_850,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,C_MOD,"D_DISTORT,E_BGSUBINTER",C_SOMELOW,B_SOMEWHAT,
AEW,LBBIP_861,N,A_OFVAL,A_YES,B_LIMVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,C_QUAL,A_YES,B_SOMEWHAT,
AEW,LBBIP_871,M,B_LIMVAL,B_NO,B_LIMVAL,B_INC,B_INC,,,,E_VDIFF,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_872,N,B_LIMVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,E_VDIFF,"D_DISTORT,E_BGSUBINTER",C_SOMELOW,A_YES,
AEW,LBBIP_899,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AEW,LBBIP_914,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_919,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AEW,LBBIP_930,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_932,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,
AEW,LBBIP_938,N,A_OFVAL,A_YES,B_LIMVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"C_QUAL,E_BGSUBINTER",A_YES,B_SOMEWHAT,
AEW,LBBIP_950,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,maybe using Photoshop could assist in making this latent useful
AEW,LBBIP_954,N,B_LIMVAL,A_YES,B_LIMVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,"C_QUAL,D_DISTORT",A_YES,A_YES,
AEW,LBBIP_955,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,D_DISTORT,A_YES,B_SOMEWHAT,
AEW,LBBIP_970,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,D_DISTORT,A_YES,A_YES,
AEW,LBBIP_973,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,B_SOMEHIGH,A_YES,the zoom in worked on both when I wanted to zoom on one
AEW,LBBIP_976,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,B_SOMEHIGH,A_YES,
AEW,LBBIP_977,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,A_YES,A_YES,
AFB,LBBIP_100,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,A_YES,A_YES,
AFB,LBBIP_116,M,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_123,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,A_YES,A_YES,
AFB,LBBIP_129,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AFB,LBBIP_139,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AFB,LBBIP_146,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,D_DISTORT,A_YES,A_YES,
AFB,LBBIP_167,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AFB,LBBIP_172,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"C_QUAL,D_DISTORT,F_PROCINTER",A_YES,A_YES,
AFB,LBBIP_184,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,D_DISTORT,A_YES,A_YES,
AFB,LBBIP_190,M,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AFB,LBBIP_214,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AFB,LBBIP_218,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_221,M,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"A_AREA,E_BGSUBINTER",A_YES,A_YES,
AFB,LBBIP_226,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AFB,LBBIP_234,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,D_DISTORT,A_YES,A_YES,
AFB,LBBIP_245,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,A_YES,
AFB,LBBIP_277,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,D_DISTORT,A_YES,A_YES,
AFB,LBBIP_278,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_287,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,A_AREA,A_YES,A_YES,
AFB,LBBIP_291,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,C_QUAL,A_YES,A_YES,
AFB,LBBIP_302,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,D_DISTORT,A_YES,A_YES,
AFB,LBBIP_310,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_335,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_337,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AFB,LBBIP_347,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AFB,LBBIP_349,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AFB,LBBIP_353,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"D_DISTORT,F_PROCINTER",A_YES,A_YES,
AFB,LBBIP_363,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,,A_YES,A_YES,
AFB,LBBIP_396,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,"C_QUAL,E_BGSUBINTER",A_YES,A_YES,
AFB,LBBIP_406,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,A_VEASY,,A_YES,A_YES,
AFB,LBBIP_412,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"C_QUAL,D_DISTORT,E_BGSUBINTER",B_SOMEHIGH,A_YES,
AFB,LBBIP_422,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,D_DIFF,B_FEATURES,A_YES,A_YES,
AFB,LBBIP_434,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,E_BGSUBINTER,A_YES,A_YES,
AFB,LBBIP_440,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,E_BGSUBINTER,A_YES,A_YES,
AFB,LBBIP_441,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AFB,LBBIP_448,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AFB,LBBIP_453,M,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AFB,LBBIP_457,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,C_MOD,"A_AREA,B_FEATURES,D_DISTORT",A_YES,A_YES,
